city,timestamp,temperature,season
New York,2010-07-19,26.480116116209224,summer
New York,2010-07-20,23.909248933159176,summer
New York,2010-07-21,30.16084772366811,summer
New York,2010-07-22,22.310478582477145,summer
New York,2010-07-23,39.61332710938932,summer
New York,2010-07-24,29.81015812159068,summer
New York,2010-07-25,21.067087439084094,summer
New York,2010-07-26,27.268534857312986,summer
New York,2010-07-27,17.00082339608764,summer
New York,2010-07-28,17.979840103485657,summer
New York,2010-07-29,25.710085592164443,summer
New York,2010-07-30,30.479696800899006,summer
New York,2010-07-31,21.962447004155127,summer
New York,2010-08-01,28.934891508616303,summer
New York,2010-08-02,23.78510201860386,summer
New York,2010-08-03,29.122618227335867,summer
New York,2010-08-04,28.89978679287437,summer
New York,2010-08-05,16.593690453472853,summer
New York,2010-08-06,27.10941071055113,summer
New York,2010-08-07,26.767842548844676,summer
New York,2010-08-08,31.980516568524646,summer
New York,2010-08-09,26.174526951201184,summer
New York,2010-08-10,22.418484521353278,summer
New York,2010-08-11,24.269673319042234,summer
New York,2010-08-12,24.876370940335445,summer
New York,2010-08-13,23.841504170744688,summer
New York,2010-08-14,27.722169424662873,summer
New York,2010-08-15,22.354395951006918,summer
New York,2010-08-16,33.241124625557646,summer
New York,2010-08-17,14.914474838100219,summer
New York,2010-08-18,23.167127877043182,summer
New York,2010-08-19,21.429796750551155,summer
New York,2010-08-20,28.846668267567868,summer
New York,2010-08-21,19.744454876394748,summer
New York,2010-08-22,21.340141339056693,summer
New York,2010-08-23,26.928941139350787,summer
New York,2010-08-24,22.291254314933656,summer
New York,2010-08-25,21.100184239355126,summer
New York,2010-08-26,29.71517217279671,summer
New York,2010-08-27,26.37880686399271,summer
New York,2010-08-28,24.32845670000538,summer
New York,2010-08-29,32.04842124012009,summer
New York,2010-08-30,24.82504241602715,summer
New York,2010-08-31,30.772875335758226,summer
New York,2010-09-01,21.74767826755912,autumn
New York,2010-09-02,15.80348025320072,autumn
New York,2010-09-03,16.767643127428517,autumn
New York,2010-09-04,9.489809790003621,autumn
New York,2010-09-05,10.349707089771126,autumn
New York,2010-09-06,16.106900759432506,autumn
New York,2010-09-07,22.689890260724,autumn
New York,2010-09-08,24.239505885719915,autumn
New York,2010-09-09,8.039263835904435,autumn
New York,2010-09-10,33.02467562617855,autumn
New York,2010-09-11,21.968757351914302,autumn
New York,2010-09-12,10.596104176042314,autumn
New York,2010-09-13,14.53101796265528,autumn
New York,2010-09-14,17.70006874558061,autumn
New York,2010-09-15,9.921826816053994,autumn
New York,2010-09-16,14.992507310219388,autumn
New York,2010-09-17,16.83434151271382,autumn
New York,2010-09-18,1.5680985924349127,autumn
New York,2010-09-19,11.677210301972929,autumn
New York,2010-09-20,24.644075564428242,autumn
New York,2010-09-21,12.56995554812336,autumn
New York,2010-09-22,2.559787019629276,autumn
New York,2010-09-23,10.091886046082976,autumn
New York,2010-09-24,13.186575144676377,autumn
New York,2010-09-25,18.698969556004208,autumn
New York,2010-09-26,17.2580559691433,autumn
New York,2010-09-27,15.653553671264497,autumn
New York,2010-09-28,14.660335752199206,autumn
New York,2010-09-29,8.542083034565971,autumn
New York,2010-09-30,17.835379948610406,autumn
New York,2010-10-01,13.502814696137603,autumn
New York,2010-10-02,8.20981645766499,autumn
New York,2010-10-03,27.494793198579103,autumn
New York,2010-10-04,13.104878302786178,autumn
New York,2010-10-05,18.08923853043793,autumn
New York,2010-10-06,10.096113713581104,autumn
New York,2010-10-07,13.28523262893192,autumn
New York,2010-10-08,16.029111235651374,autumn
New York,2010-10-09,11.167537385321523,autumn
New York,2010-10-10,10.953326178633993,autumn
New York,2010-10-11,13.666034517339368,autumn
New York,2010-10-12,11.774178670344957,autumn
New York,2010-10-13,6.428167406088823,autumn
New York,2010-10-14,10.316397680740064,autumn
New York,2010-10-15,17.428027612655725,autumn
New York,2010-10-16,11.807884396822582,autumn
New York,2010-10-17,17.552230588056453,autumn
New York,2010-10-18,11.954086301382592,autumn
New York,2010-10-19,17.820478474230562,autumn
New York,2010-10-20,10.707784966176698,autumn
New York,2010-10-21,12.633237831505864,autumn
New York,2010-10-22,22.977385217691896,autumn
New York,2010-10-23,9.409216631740788,autumn
New York,2010-10-24,15.005775416705296,autumn
New York,2010-10-25,13.150803470011372,autumn
New York,2010-10-26,11.655352336855724,autumn
New York,2010-10-27,18.060077380133222,autumn
New York,2010-10-28,9.064058234042747,autumn
New York,2010-10-29,14.084751808220023,autumn
New York,2010-10-30,20.913929845450493,autumn
New York,2010-10-31,19.569709623109677,autumn
New York,2010-11-01,8.82730145447081,autumn
New York,2010-11-02,20.004667772590064,autumn
New York,2010-11-03,22.633365189468932,autumn
New York,2010-11-04,14.818845427672214,autumn
New York,2010-11-05,12.294358438593411,autumn
New York,2010-11-06,7.441815142105702,autumn
New York,2010-11-07,12.004193979345954,autumn
New York,2010-11-08,15.324872177817731,autumn
New York,2010-11-09,15.4662041704366,autumn
New York,2010-11-10,13.493735331373607,autumn
New York,2010-11-11,16.46913309485524,autumn
New York,2010-11-12,8.077109493128036,autumn
New York,2010-11-13,27.290726834233155,autumn
New York,2010-11-14,10.855195009843792,autumn
New York,2010-11-15,14.41739433831699,autumn
New York,2010-11-16,4.3887513516134025,autumn
New York,2010-11-17,14.647982309321499,autumn
New York,2010-11-18,15.391948904202955,autumn
New York,2010-11-19,12.930094627460742,autumn
New York,2010-11-20,12.818898313819378,autumn
New York,2010-11-21,13.676202201876606,autumn
New York,2010-11-22,14.416625379500582,autumn
New York,2010-11-23,10.923379341761828,autumn
New York,2010-11-24,15.23646261444478,autumn
New York,2010-11-25,20.24514431506106,autumn
New York,2010-11-26,17.816729285682,autumn
New York,2010-11-27,16.09148546924711,autumn
New York,2010-11-28,12.701473941616852,autumn
New York,2010-11-29,17.562384243295178,autumn
New York,2010-11-30,8.323591674316912,autumn
New York,2010-12-01,3.1768651721550203,winter
New York,2010-12-02,10.16983293258745,winter
New York,2010-12-03,3.4229316748292438,winter
New York,2010-12-04,-4.010064454890411,winter
New York,2010-12-05,4.7472685275485915,winter
New York,2010-12-06,-0.8835725556476549,winter
New York,2010-12-07,0.09684375513511517,winter
New York,2010-12-08,5.391709990973709,winter
New York,2010-12-09,6.372678988696737,winter
New York,2010-12-10,-1.9110311257365087,winter
New York,2010-12-11,-4.739224880600669,winter
New York,2010-12-12,1.1334580499181144,winter
New York,2010-12-13,-4.966907192154366,winter
New York,2010-12-14,7.343849524043482,winter
New York,2010-12-15,5.714744364929754,winter
New York,2010-12-16,-5.110287421623934,winter
New York,2010-12-17,-4.056913843181041,winter
New York,2010-12-18,2.279535546180198,winter
New York,2010-12-19,-2.877334128125568,winter
New York,2010-12-20,-5.715132765140672,winter
New York,2010-12-21,0.42848572009217745,winter
New York,2010-12-22,-7.056454171308299,winter
New York,2010-12-23,4.868590419958878,winter
New York,2010-12-24,0.7602022155962656,winter
New York,2010-12-25,0.18767573128875598,winter
New York,2010-12-26,-3.9413271540782318,winter
New York,2010-12-27,3.464112369061775,winter
New York,2010-12-28,2.761511212617263,winter
New York,2010-12-29,-1.189539578228784,winter
New York,2010-12-30,0.9090218009113231,winter
New York,2010-12-31,-1.2618162809793063,winter
New York,2011-01-01,-0.010698645636655865,winter
New York,2011-01-02,-1.7087334478383445,winter
New York,2011-01-03,6.937740469203719,winter
New York,2011-01-04,3.5075304889800774,winter
New York,2011-01-05,-16.34936540458279,winter
New York,2011-01-06,-5.775862007701616,winter
New York,2011-01-07,2.4033334361880305,winter
New York,2011-01-08,-1.4056501326728574,winter
New York,2011-01-09,5.8828573922045,winter
New York,2011-01-10,-0.6054348376707281,winter
New York,2011-01-11,-4.258538852845103,winter
New York,2011-01-12,0.1511582582805621,winter
New York,2011-01-13,1.6809624095288562,winter
New York,2011-01-14,0.6296148820953047,winter
New York,2011-01-15,10.57588977358192,winter
New York,2011-01-16,-2.4090367284462264,winter
New York,2011-01-17,-1.2779844169999752,winter
New York,2011-01-18,-0.6170226016041788,winter
New York,2011-01-19,-9.141722252519587,winter
New York,2011-01-20,-8.633302343672524,winter
New York,2011-01-21,-1.7680803567313248,winter
New York,2011-01-22,-7.532326093418222,winter
New York,2011-01-23,-3.1558007204047644,winter
New York,2011-01-24,-3.824272162984619,winter
New York,2011-01-25,6.587180608924382,winter
New York,2011-01-26,-3.764122258174158,winter
New York,2011-01-27,3.9406404369142227,winter
New York,2011-01-28,-2.3002929334728224,winter
New York,2011-01-29,-6.25374216385536,winter
New York,2011-01-30,1.1213477263830671,winter
New York,2011-01-31,0.4347689162930236,winter
New York,2011-02-01,-2.79544978856549,winter
New York,2011-02-02,0.01974192718716547,winter
New York,2011-02-03,-11.312604450853495,winter
New York,2011-02-04,-7.315518605542057,winter
New York,2011-02-05,-3.0300534024741674,winter
New York,2011-02-06,0.0040327486117302845,winter
New York,2011-02-07,7.438277782126468,winter
New York,2011-02-08,1.9259880042438282,winter
New York,2011-02-09,-2.5613554085262455,winter
New York,2011-02-10,1.9362056303023192,winter
New York,2011-02-11,-4.659859250881289,winter
New York,2011-02-12,-5.02696261526607,winter
New York,2011-02-13,4.677742109897809,winter
New York,2011-02-14,-7.286124828537158,winter
New York,2011-02-15,5.625420978651336,winter
New York,2011-02-16,-3.21612727010232,winter
New York,2011-02-17,3.316009952742331,winter
New York,2011-02-18,0.25509312195536876,winter
New York,2011-02-19,-0.5178771014942293,winter
New York,2011-02-20,7.529723943972433,winter
New York,2011-02-21,-1.0683866684654053,winter
New York,2011-02-22,3.02108659450508,winter
New York,2011-02-23,2.259720027609758,winter
New York,2011-02-24,3.1549747337998086,winter
New York,2011-02-25,3.1635197549444154,winter
New York,2011-02-26,-2.6953827305664224,winter
New York,2011-02-27,-2.09917352748008,winter
New York,2011-02-28,-5.153135363727026,winter
New York,2011-03-01,2.0207831453245237,spring
New York,2011-03-02,8.370094798915623,spring
New York,2011-03-03,6.823502426395015,spring
New York,2011-03-04,5.999453976251002,spring
New York,2011-03-05,7.138355841798087,spring
New York,2011-03-06,2.9388331869933326,spring
New York,2011-03-07,11.484067160932968,spring
New York,2011-03-08,5.081947577380863,spring
New York,2011-03-09,18.019446504483696,spring
New York,2011-03-10,13.224934488485074,spring
New York,2011-03-11,20.20533916637515,spring
New York,2011-03-12,15.605700882540766,spring
New York,2011-03-13,3.4076781228022144,spring
New York,2011-03-14,9.122118441428341,spring
New York,2011-03-15,3.7775885225812535,spring
New York,2011-03-16,13.040072058268484,spring
New York,2011-03-17,7.678701582297441,spring
New York,2011-03-18,8.172491857208078,spring
New York,2011-03-19,5.667072782110035,spring
New York,2011-03-20,9.68097693248884,spring
New York,2011-03-21,14.54621632622544,spring
New York,2011-03-22,7.647513054046238,spring
New York,2011-03-23,13.281405756988017,spring
New York,2011-03-24,8.589290461298996,spring
New York,2011-03-25,11.188701561306768,spring
New York,2011-03-26,13.78078541038307,spring
New York,2011-03-27,15.269717137453203,spring
New York,2011-03-28,18.176186411955292,spring
New York,2011-03-29,11.162156873612602,spring
New York,2011-03-30,12.418871858377997,spring
New York,2011-03-31,15.349262495814767,spring
New York,2011-04-01,11.14224036527614,spring
New York,2011-04-02,6.433196688834313,spring
New York,2011-04-03,10.80297847931097,spring
New York,2011-04-04,4.767179105898666,spring
New York,2011-04-05,14.390148642093845,spring
New York,2011-04-06,14.966407352355574,spring
New York,2011-04-07,5.635614595123134,spring
New York,2011-04-08,13.975086430198967,spring
New York,2011-04-09,7.487392491448406,spring
New York,2011-04-10,5.482993906366646,spring
New York,2011-04-11,18.97422679066014,spring
New York,2011-04-12,10.27909243824929,spring
New York,2011-04-13,7.194270259500778,spring
New York,2011-04-14,10.682205683625993,spring
New York,2011-04-15,7.797132301868482,spring
New York,2011-04-16,9.40134679642601,spring
New York,2011-04-17,16.678150856879967,spring
New York,2011-04-18,6.0202772870757215,spring
New York,2011-04-19,7.2498392724563825,spring
New York,2011-04-20,1.3006913159985078,spring
New York,2011-04-21,10.756180242056084,spring
New York,2011-04-22,16.667721105862416,spring
New York,2011-04-23,3.240367010049896,spring
New York,2011-04-24,12.780224453728593,spring
New York,2011-04-25,13.7531070141772,spring
New York,2011-04-26,7.199712332963941,spring
New York,2011-04-27,17.558941713764163,spring
New York,2011-04-28,17.12423450487395,spring
New York,2011-04-29,5.933759037546645,spring
New York,2011-04-30,9.78868235263399,spring
New York,2011-05-01,11.77242995071094,spring
New York,2011-05-02,5.223558422426488,spring
New York,2011-05-03,19.134909605893846,spring
New York,2011-05-04,9.768100785619325,spring
New York,2011-05-05,14.085552371281718,spring
New York,2011-05-06,18.11958357393396,spring
New York,2011-05-07,10.764969694536001,spring
New York,2011-05-08,9.60578481551109,spring
New York,2011-05-09,15.606608177165212,spring
New York,2011-05-10,2.1318969670721186,spring
New York,2011-05-11,8.049680071710956,spring
New York,2011-05-12,15.867445998881776,spring
New York,2011-05-13,5.410584643325541,spring
New York,2011-05-14,14.710396978641997,spring
New York,2011-05-15,3.470090455548034,spring
New York,2011-05-16,9.417614578358242,spring
New York,2011-05-17,12.499498245256511,spring
New York,2011-05-18,16.730596032442573,spring
New York,2011-05-19,7.811744082337958,spring
New York,2011-05-20,8.04076837950579,spring
New York,2011-05-21,13.470458432535063,spring
New York,2011-05-22,20.4929370718015,spring
New York,2011-05-23,10.50764231134832,spring
New York,2011-05-24,2.1098952323877063,spring
New York,2011-05-25,8.569358329619517,spring
New York,2011-05-26,11.145001686544639,spring
New York,2011-05-27,-2.0773072228862066,spring
New York,2011-05-28,11.34864876067592,spring
New York,2011-05-29,18.472486024757654,spring
New York,2011-05-30,11.479093596537922,spring
New York,2011-05-31,5.610681815420361,spring
New York,2011-06-01,17.38207559570937,summer
New York,2011-06-02,36.21928530953224,summer
New York,2011-06-03,32.154101390124524,summer
New York,2011-06-04,24.81548186608351,summer
New York,2011-06-05,21.678199086913793,summer
New York,2011-06-06,27.36346726126824,summer
New York,2011-06-07,16.005024756639898,summer
New York,2011-06-08,12.037848740268405,summer
New York,2011-06-09,24.641833278470664,summer
New York,2011-06-10,27.39184929292249,summer
New York,2011-06-11,15.087687039874476,summer
New York,2011-06-12,30.24598317162131,summer
New York,2011-06-13,25.71431443181649,summer
New York,2011-06-14,16.32783888311492,summer
New York,2011-06-15,28.634729250050167,summer
New York,2011-06-16,34.6314971599616,summer
New York,2011-06-17,35.704151517394436,summer
New York,2011-06-18,24.370617029099172,summer
New York,2011-06-19,26.795349052063326,summer
New York,2011-06-20,34.36004750442574,summer
New York,2011-06-21,26.80532964843145,summer
New York,2011-06-22,25.148741024338705,summer
New York,2011-06-23,22.152017670490793,summer
New York,2011-06-24,20.527392184868187,summer
New York,2011-06-25,23.21899042247872,summer
New York,2011-06-26,23.186631178379958,summer
New York,2011-06-27,28.18911656021309,summer
New York,2011-06-28,28.1404701815336,summer
New York,2011-06-29,29.632682352341668,summer
New York,2011-06-30,17.201766627773246,summer
New York,2011-07-01,19.894635429727963,summer
New York,2011-07-02,18.05734210102849,summer
New York,2011-07-03,25.744274445245534,summer
New York,2011-07-04,25.70138769503844,summer
New York,2011-07-05,34.391906559096235,summer
New York,2011-07-06,23.807770608474776,summer
New York,2011-07-07,27.44514831279537,summer
New York,2011-07-08,28.865253570038995,summer
New York,2011-07-09,33.811161433141905,summer
New York,2011-07-10,23.644780819641475,summer
New York,2011-07-11,26.779961281692422,summer
New York,2011-07-12,29.905489648641943,summer
New York,2011-07-13,27.237304268588705,summer
New York,2011-07-14,24.501941890457477,summer
New York,2011-07-15,19.059492610050103,summer
New York,2011-07-16,25.729530242307632,summer
New York,2011-07-17,27.24042526379866,summer
New York,2011-07-18,38.05269949928455,summer
New York,2011-07-19,27.63498772908743,summer
New York,2011-07-20,26.625170196308293,summer
New York,2011-07-21,26.03067563756877,summer
New York,2011-07-22,25.98110097060947,summer
New York,2011-07-23,30.053292713448585,summer
New York,2011-07-24,24.671341500052563,summer
New York,2011-07-25,25.067574304427854,summer
New York,2011-07-26,22.72847051542559,summer
New York,2011-07-27,26.624392142901403,summer
New York,2011-07-28,24.4355648796554,summer
New York,2011-07-29,21.894923470609108,summer
New York,2011-07-30,14.193038676833893,summer
New York,2011-07-31,15.852460257363216,summer
New York,2011-08-01,28.692927010802276,summer
New York,2011-08-02,27.86076730807767,summer
New York,2011-08-03,22.146069396906103,summer
New York,2011-08-04,21.52139326828917,summer
New York,2011-08-05,24.81411786738172,summer
New York,2011-08-06,36.88368838763462,summer
New York,2011-08-07,29.257648496891285,summer
New York,2011-08-08,19.99039128299397,summer
New York,2011-08-09,28.395702202705564,summer
New York,2011-08-10,17.577732130170034,summer
New York,2011-08-11,28.806108934089192,summer
New York,2011-08-12,15.39944302097587,summer
New York,2011-08-13,17.93019927638656,summer
New York,2011-08-14,23.621082613764447,summer
New York,2011-08-15,27.084771752434992,summer
New York,2011-08-16,27.87437133583013,summer
New York,2011-08-17,38.113523471346234,summer
New York,2011-08-18,21.663259668642947,summer
New York,2011-08-19,23.516988519214674,summer
New York,2011-08-20,30.87675426012244,summer
New York,2011-08-21,22.28758627711055,summer
New York,2011-08-22,31.154694478490335,summer
New York,2011-08-23,29.598991148741266,summer
New York,2011-08-24,28.611762469734067,summer
New York,2011-08-25,26.23128262102844,summer
New York,2011-08-26,37.61479863997942,summer
New York,2011-08-27,25.66705990592349,summer
New York,2011-08-28,19.76454695968873,summer
New York,2011-08-29,25.14414066908724,summer
New York,2011-08-30,20.290620626113125,summer
New York,2011-08-31,30.103183974674295,summer
New York,2011-09-01,13.992038785390587,autumn
New York,2011-09-02,10.456075985819636,autumn
New York,2011-09-03,13.505066573219716,autumn
New York,2011-09-04,20.887564632080306,autumn
New York,2011-09-05,20.991051862711956,autumn
New York,2011-09-06,9.942120651429352,autumn
New York,2011-09-07,16.71226510778065,autumn
New York,2011-09-08,14.180421319673403,autumn
New York,2011-09-09,15.077358059987311,autumn
New York,2011-09-10,16.410925780425675,autumn
New York,2011-09-11,20.138322639210557,autumn
New York,2011-09-12,19.852666270994614,autumn
New York,2011-09-13,19.03947011040674,autumn
New York,2011-09-14,26.546977171026363,autumn
New York,2011-09-15,22.210072928848156,autumn
New York,2011-09-16,21.14871121022437,autumn
New York,2011-09-17,14.788087678415831,autumn
New York,2011-09-18,22.732536992875836,autumn
New York,2011-09-19,8.57232212060321,autumn
New York,2011-09-20,8.915660677138263,autumn
New York,2011-09-21,20.08353879527993,autumn
New York,2011-09-22,9.28580587534248,autumn
New York,2011-09-23,25.958467986119278,autumn
New York,2011-09-24,18.99328753852846,autumn
New York,2011-09-25,12.121478982842993,autumn
New York,2011-09-26,9.469020175986115,autumn
New York,2011-09-27,11.967992899893362,autumn
New York,2011-09-28,16.116413132630854,autumn
New York,2011-09-29,13.846225449834478,autumn
New York,2011-09-30,5.7244770272985654,autumn
New York,2011-10-01,20.509974720653656,autumn
New York,2011-10-02,19.773190900770985,autumn
New York,2011-10-03,10.785256401949077,autumn
New York,2011-10-04,14.69032738677989,autumn
New York,2011-10-05,19.980123053402778,autumn
New York,2011-10-06,15.665749987868605,autumn
New York,2011-10-07,14.660974669149818,autumn
New York,2011-10-08,17.590094148349994,autumn
New York,2011-10-09,1.8437922181979438,autumn
New York,2011-10-10,19.661381463364275,autumn
New York,2011-10-11,19.553985901761003,autumn
New York,2011-10-12,19.332955025301963,autumn
New York,2011-10-13,13.637620934783897,autumn
